Customer_ID,Monetary_Score,Behaviour_Score,Credit_Avail_Score,Score_weighted_50_35_15,Score_weighted_40_40_20,Score_weighted_40_35_25
CUS_0x9bfa,23.75,56.5,40.0,188.25,200.5,196.375
CUS_0x9c0,25.125,57.5,47.0,198.6875,212.25,209.625
CUS_0x9c03,24.125,36.125,26.0,143.03125,146.5,143.96875
CUS_0x9c05,26.625,28.875,23.0,134.34375,134.0,132.53125
CUS_0x9c08,23.5,51.25,43.0,180.6875,192.5,190.4375
CUS_0x9c09,26.0,58.625,45.0,201.34375,214.25,210.84375
CUS_0x9c0d,23.75,41.75,36.0,159.4375,167.0,165.5625
CUS_0x9c14,20.625,32.5,20.0,123.4375,126.25,123.125
CUS_0x9c17,21.75,33.375,21.0,128.53125,131.25,128.15625
CUS_0x9c19,23.375,39.875,36.0,155.21875,162.5,161.53125
CUS_0x9c1f,23.875,36.375,27.0,143.59375,147.5,145.15625
CUS_0x9c2,21.875,30.25,26.0,127.125,130.25,129.1875
CUS_0x9c22,30.125,43.25,33.0,175.75,179.75,177.1875
CUS_0x9c24,30.375,51.25,40.0,195.625,203.25,200.4375
CUS_0x9c28,21.125,44.25,26.0,149.75,156.75,152.1875
CUS_0x9c2e,21.125,31.5,20.0,122.9375,125.25000000000001,122.375
CUS_0x9c30,24.375,44.875,48.0,175.46875,186.5,187.28125
CUS_0x9c34,25.0,33.875,22.0,138.28125,139.75,136.78125
CUS_0x9c38,21.0,41.875,24.0,143.78125,149.75,145.28125
CUS_0x9c3a,22.875,41.625,34.0,155.53125,163.0,161.09375
CUS_0x9c3b,25.5,40.375,25.0,153.15625,156.75000000000003,152.90625
CUS_0x9c3c,23.5,54.25,44.0,186.6875,199.5,196.9375
CUS_0x9c4,28.125,34.625,26.0,150.40625,151.5,149.34375
CUS_0x9c49,23.75,40.25,37.0,157.5625,165.0,164.1875
CUS_0x9c4b,20.875,32.125,21.0,124.15625,127.0,124.21875
CUS_0x9c4f,24.5,52.0,42.0,183.75,195.0,192.5
CUS_0x9c55,31.625,44.125,36.0,183.28125,187.5,185.46875
CUS_0x9c59,22.0,29.625,37.0,134.59375,140.25,142.09375
CUS_0x9c5b,21.25,35.5,23.0,132.5,136.5,133.375
CUS_0x9c63,22.0,40.875,26.0,146.03125,151.75,148.03125
CUS_0x9c65,28.375,42.0,29.0,166.1875,169.75,166.5
CUS_0x9c66,29.5,46.125,34.0,179.96875,185.25,182.21875
CUS_0x9c67,22.0,32.625,38.0,140.59375,147.25,148.59375
CUS_0x9c68,27.0,37.0,34.0,157.75,162.0,161.25
CUS_0x9c71,24.75,41.5,37.0,162.25,169.5,168.375
CUS_0x9c79,23.875,57.25,44.0,192.875,206.25,202.9375
CUS_0x9c7f,23.25,35.0,29.0,141.125,145.5,144.0
CUS_0x9c80,23.875,33.0,16.0,129.4375,129.75,125.5
CUS_0x9c82,20.375,32.625,24.0,126.03125,130.0,127.84375
CUS_0x9c85,24.0,55.125,46.0,190.96875,204.25,201.96875
CUS_0x9c95,24.125,49.125,46.0,180.78125,192.5,191.71875
CUS_0x9c96,26.75,37.375,27.0,152.53125,155.25,152.65625
CUS_0x9c98,24.75,58.25,45.0,197.5625,211.0,207.6875
CUS_0x9c99,23.875,32.125,25.0,134.65625,137.0,135.21875
CUS_0x9c9c,25.0,50.5,35.0,177.125,186.0,182.125
CUS_0x9c9f,22.5,40.875,34.0,153.28125,160.75,159.03125
CUS_0x9ca,24.5,42.125,36.0,161.96875,169.25,167.71875
CUS_0x9ca4,24.0,43.25,34.0,161.1875,168.5,166.1875
CUS_0x9cab,23.875,38.25,24.0,144.625,148.25,144.6875
CUS_0x9caf,21.0,59.5,46.0,191.125,207.0,203.625
CUS_0x9cb8,24.5,43.875,39.0,167.28125,175.75,174.53125
CUS_0x9cc,24.625,53.0,43.0,186.5625,198.25000000000003,195.75
CUS_0x9cc2,21.75,51.375,40.0,174.28125,186.25,183.40625
CUS_0x9cc3,24.375,31.375,30.0,138.34375,141.5,141.15625
CUS_0x9cc4,29.875,38.0,40.0,171.1875,175.75,176.25
CUS_0x9ccf,25.75,42.0,39.0,167.125,174.5,173.75
CUS_0x9cd3,21.125,41.5,37.0,153.1875,162.25,161.125
CUS_0x9cd7,24.0,39.25,24.0,146.6875,150.5,146.6875
CUS_0x9cdb,20.875,39.25,39.0,150.125,159.25,159.1875
CUS_0x9cdc,28.25,49.375,45.0,190.78125,200.25,199.15625
CUS_0x9cdf,25.5,35.125,20.0,140.21875,141.25,137.46875
CUS_0x9ce0,26.25,50.25,43.0,185.8125,196.0,194.1875
CUS_0x9ce2,24.125,32.25,33.0,141.5,145.75,145.9375
CUS_0x9ce3,25.625,36.125,23.0,144.53125,146.5,143.21875
CUS_0x9ce4,25.5,36.25,22.0,143.6875,145.5,141.9375
CUS_0x9ce6,32.75,44.5,43.0,192.0,197.5,197.125
CUS_0x9ce7,25.75,37.75,34.0,155.9375,161.0,160.0625
CUS_0x9ce8,24.25,38.25,18.0,141.0625,143.0,137.9375
CUS_0x9ce9,21.375,50.875,44.0,175.46875,188.5,186.78125
CUS_0x9cea,25.0,33.125,26.0,139.96875,142.25,140.46875
CUS_0x9cec,26.5,32.875,20.0,138.78125,138.75,135.53125
CUS_0x9cf7,23.5,43.0,34.0,159.5,167.0,164.75
CUS_0x9d04,21.625,38.75,48.0,157.875,168.75,171.0625
CUS_0x9d09,25.0,39.625,35.0,158.09375,164.25,163.09375
CUS_0x9d0a,23.875,43.125,35.0,161.40625,169.0,166.96875
CUS_0x9d0b,23.5,35.125,30.0,142.71875,147.25,145.96875
CUS_0x9d0d,20.75,35.5,19.0,128.25,131.5,127.375
CUS_0x9d10,23.75,53.125,44.0,185.34375,197.75,195.46875
CUS_0x9d1a,23.25,44.625,30.0,158.71875,165.75,162.09375
CUS_0x9d23,26.0,45.5,43.0,176.875,186.0,185.375
CUS_0x9d29,21.25,38.25,30.0,142.5625,149.0,146.9375
CUS_0x9d2c,26.375,41.625,46.0,173.28125,182.0,183.09375
CUS_0x9d2e,27.375,59.125,46.0,206.40625,219.00000000000003,215.71875
CUS_0x9d2f,24.25,46.875,42.0,174.15625,184.25,183.03125
CUS_0x9d3,26.5,55.5,45.0,197.125,209.00000000000003,206.375
CUS_0x9d32,23.25,35.125,18.0,133.09375,134.75,130.46875
CUS_0x9d36,23.875,37.375,36.0,152.09375,158.5,158.15625
CUS_0x9d38,25.75,36.375,41.0,158.78125,165.25,166.40625
CUS_0x9d3d,27.25,27.5,29.0,138.0,138.5,138.875
CUS_0x9d3e,25.625,44.0,46.0,175.5625,185.25,185.75
CUS_0x9d41,21.625,58.875,49.0,193.84375,210.0,207.53125
CUS_0x9d4c,21.375,34.875,24.0,132.46875,136.5,133.78125
CUS_0x9d51,27.0,35.875,32.0,154.28125,157.75,156.78125
CUS_0x9d60,24.375,29.25,29.0,133.875,136.25,136.1875
CUS_0x9d62,24.0,55.0,45.0,190.0,203.0,200.5
CUS_0x9d64,25.875,35.625,34.0,152.53125,157.0,156.59375
CUS_0x9d6b,27.125,34.25,28.0,148.75,150.75,149.1875
CUS_0x9d7,24.375,37.25,28.0,147.125,151.25,148.9375
CUS_0x9d72,25.75,33.375,43.0,155.03125,161.25,163.65625
CUS_0x9d73,25.0,34.875,27.0,143.78125,146.75,144.78125
CUS_0x9d77,24.375,36.875,14.0,135.96875,136.5,130.78125
CUS_0x9d78,23.5,41.625,26.0,151.09375,156.25,152.34375
CUS_0x9d7d,21.875,45.375,35.0,160.34375,169.5,166.90625
CUS_0x9d7e,23.75,46.375,36.0,167.53125,176.25,173.65625
CUS_0x9d83,24.0,36.375,19.0,137.90625,139.75,135.40625
CUS_0x9d86,23.75,51.75,47.0,185.1875,198.0,196.8125
CUS_0x9d87,21.25,33.25,24.0,129.3125,133.0,130.6875
CUS_0x9d89,26.875,38.625,37.0,162.53125,168.0,167.59375
CUS_0x9d9,21.0,52.125,44.0,176.71875,190.25,188.21875
CUS_0x9d91,19.0,36.25,19.0,125.1875,129.5,125.1875
CUS_0x9d9a,24.5,47.25,44.0,176.9375,187.5,186.6875
CUS_0x9da0,28.75,38.375,21.0,154.78125,155.25,150.90625
CUS_0x9da2,27.625,54.625,47.0,199.90625,211.5,209.59375
CUS_0x9da4,21.5,48.0,49.0,174.5,188.0,188.25
CUS_0x9da6,26.25,48.0,36.0,176.625,184.5,181.5
CUS_0x9daa,22.0,60.125,47.0,195.46875,211.25,207.96875
CUS_0x9db5,26.0,36.375,20.0,143.65625,144.75,140.65625
CUS_0x9db8,24.375,43.625,48.0,173.28125,184.0,185.09375
CUS_0x9dbc,21.5,36.625,20.0,132.84375,136.25,132.09375
CUS_0x9dbe,21.25,37.5,33.0,143.5,150.5,149.375
CUS_0x9dc1,26.0,37.25,25.0,148.9375,151.5,148.4375
CUS_0x9dc2,23.875,37.875,23.0,143.21875,146.5,142.78125
CUS_0x9dc3,20.75,52.125,44.0,176.09375,189.75,187.71875
CUS_0x9dc5,22.0,55.75,47.0,187.8125,202.5,200.3125
CUS_0x9dc6,24.0,39.0,21.0,144.0,147.0,142.5
CUS_0x9dd,26.0,43.125,39.0,169.71875,177.25,176.21875
CUS_0x9dd5,24.375,30.75,34.0,140.25,144.25,145.0625
CUS_0x9dd7,23.875,37.25,34.0,150.375,156.25,155.4375
CUS_0x9ddd,26.0,38.375,31.0,155.40625,159.75,157.90625
CUS_0x9de1,25.0,32.5,27.0,139.625,142.0,140.625
CUS_0x9de2,21.875,37.75,32.0,144.75,151.25,149.8125
CUS_0x9dec,26.0,48.75,37.0,178.0625,186.5,183.5625
CUS_0x9dee,20.625,45.0,20.0,145.3125,151.25,145.0
CUS_0x9df0,25.5,55.5,43.0,193.125,205.00000000000003,201.875
CUS_0x9df6,23.875,36.0,30.0,145.1875,149.75,148.25
CUS_0x9df7,23.375,53.5,45.0,185.8125,198.75,196.625
CUS_0x9df8,21.0,44.25,34.0,155.4375,164.5,161.9375
CUS_0x9dfc,25.25,54.0,36.0,184.625,194.5,190.0
CUS_0x9dfd,21.0,55.125,46.0,183.46875,198.25,195.96875
CUS_0x9dff,21.875,35.875,20.0,132.46875,135.5,131.53125
CUS_0x9e0,23.625,41.375,37.0,159.21875,167.0,165.90625
CUS_0x9e02,19.875,32.5,23.0,123.8125,127.75,125.375
CUS_0x9e04,25.625,30.25,34.0,142.5,145.75,146.6875
CUS_0x9e05,19.75,31.5,23.0,121.75,125.5,123.375
CUS_0x9e09,25.625,39.25,34.0,158.25,163.75,162.4375
CUS_0x9e11,25.75,40.625,30.0,157.96875,162.75,160.09375
CUS_0x9e13,39.125,53.625,47.0,226.90625,232.5,230.84375
CUS_0x9e18,25.0,36.875,27.0,147.28125,150.75,148.28125
CUS_0x9e1a,28.0,61.5,45.0,211.375,224.0,219.875
CUS_0x9e1e,20.625,36.125,26.0,134.28125,139.5,136.96875
CUS_0x9e21,21.0,47.5,36.0,162.625,173.0,170.125
CUS_0x9e24,29.75,34.625,45.0,168.71875,173.75,176.34375
CUS_0x9e26,22.0,37.125,29.0,141.71875,147.25,145.21875
CUS_0x9e28,24.75,32.25,23.0,135.5625,137.0,134.6875
CUS_0x9e3,24.375,35.5,30.0,145.5625,149.75,148.375
CUS_0x9e31,28.875,37.625,35.0,164.28125,168.0,167.34375
CUS_0x9e39,20.5,36.375,29.0,136.65625,142.75,140.90625
CUS_0x9e3b,24.125,42.875,40.0,165.34375,174.0,173.28125
CUS_0x9e3c,25.5,42.125,32.0,161.46875,167.25,164.71875
CUS_0x9e3f,27.875,57.25,41.0,200.625,211.25,207.1875
CUS_0x9e41,24.25,37.375,19.0,140.28125,142.25,137.65625
CUS_0x9e42,23.75,58.375,45.0,195.28125,209.25,205.90625
CUS_0x9e43,27.625,51.0,40.0,188.3125,197.25,194.5
CUS_0x9e45,22.625,56.125,46.0,189.28125,203.5,200.96875
CUS_0x9e48,20.875,28.875,16.0,114.71875,115.5,112.28125
CUS_0x9e4d,25.5,48.625,40.0,178.84375,188.25000000000003,186.09375
CUS_0x9e5,23.875,42.25,39.0,162.875,171.25,170.4375
CUS_0x9e50,25.5,38.375,26.0,150.40625,153.75,150.65625
CUS_0x9e51,26.0,54.5,38.0,188.875,199.0,194.875
CUS_0x9e56,22.0,58.125,43.0,188.96875,203.25,199.46875
CUS_0x9e5b,24.25,41.625,40.0,163.46875,171.75000000000003,171.34375
CUS_0x9e5e,25.5,39.75,20.0,148.3125,150.5,145.5625
CUS_0x9e5f,29.5,36.0,24.0,154.75,155.0,152.0
CUS_0x9e67,24.75,41.375,43.0,166.53125,175.25,175.65625
CUS_0x9e68,23.75,36.5,31.0,146.5,151.5,150.125
CUS_0x9e6a,23.625,58.125,47.0,196.03125,210.5,207.71875
CUS_0x9e6c,21.5,36.5,36.0,144.625,152.0,151.875
CUS_0x9e76,25.25,55.125,42.0,191.09375,202.75,199.46875
CUS_0x9e7a,26.0,51.5,40.0,185.125,195.0,192.125
CUS_0x9e7e,21.0,55.625,44.0,182.84375,197.25,194.34375
CUS_0x9e80,23.875,56.0,43.0,189.9375,202.75,199.5
CUS_0x9e81,27.75,56.375,48.0,204.03125,216.25,214.15625
CUS_0x9e82,27.125,42.125,33.0,166.28125,171.5,169.21875
CUS_0x9e8c,24.875,53.625,48.0,192.03125,205.00000000000003,203.59375
CUS_0x9e8d,21.0,32.0,20.0,123.5,126.0,123.0
CUS_0x9e8f,25.375,42.0,43.0,169.1875,177.75,178.0
CUS_0x9e95,27.125,34.75,27.0,148.875,150.75,148.8125
CUS_0x9e9a,24.375,31.5,36.0,143.0625,147.75,148.875
CUS_0x9e9b,25.375,36.125,19.0,140.90625,142.0,137.71875
CUS_0x9e9d,26.25,40.75,25.0,155.6875,159.0,155.0625
CUS_0x9e9e,26.0,38.375,31.0,155.40625,159.75,157.90625
CUS_0x9ea,23.75,39.375,33.0,153.03125,159.25,157.65625
CUS_0x9ea6,24.0,40.0,26.0,149.5,154.0,150.5
CUS_0x9ead,23.875,54.0,43.0,186.4375,198.75,196.0
CUS_0x9eb2,21.875,38.875,32.0,146.71875,153.5,151.78125
CUS_0x9eb6,23.75,54.5,48.0,190.75,204.5,202.875
CUS_0x9eb9,25.0,38.0,32.0,153.0,158.0,156.5
CUS_0x9eba,24.125,33.25,42.0,150.0,156.75,158.9375
CUS_0x9ebf,25.625,58.125,45.0,199.53125,212.5,209.21875
CUS_0x9ec2,23.375,49.375,46.0,179.34375,191.5,190.65625
CUS_0x9ec7,25.125,55.875,43.0,192.84375,205.0,201.78125
CUS_0x9ec8,21.875,54.5,44.0,183.0625,196.75,194.125
CUS_0x9ec9,24.875,46.25,35.0,169.375,177.25,174.4375
CUS_0x9ecd,25.25,46.25,45.0,177.8125,188.0,187.6875
CUS_0x9ece,22.25,42.625,36.0,157.21875,165.75,164.09375
CUS_0x9ed1,27.0,56.75,44.0,199.8125,211.5,208.3125
CUS_0x9ed4,21.875,53.0,42.0,178.9375,191.75,189.0
CUS_0x9ed5,24.0,46.75,35.0,168.0625,176.5,173.5625
CUS_0x9ed7,24.0,34.625,38.0,149.09375,155.25,156.09375
CUS_0x9ed8,22.375,45.5,44.0,168.5625,179.75,179.375
CUS_0x9ed9,24.875,41.5,46.0,169.3125,178.75,179.875
CUS_0x9ede,22.75,35.5,35.0,145.25,151.5,151.375
CUS_0x9ee4,21.25,38.625,44.0,153.71875,163.75,165.09375
CUS_0x9ee5,30.5,34.125,33.0,160.71875,162.25,161.96875
CUS_0x9eec,24.25,45.5,47.0,175.5,186.5,186.875
CUS_0x9eef,22.5,40.75,36.0,154.5625,162.5,161.3125
CUS_0x9ef9,21.0,53.125,43.0,177.71875,191.25,188.71875
CUS_0x9efc,25.0,41.375,36.0,161.90625,168.75,167.40625
CUS_0x9efd,30.25,39.75,29.0,166.9375,169.0,166.3125
CUS_0x9f03,22.0,38.625,36.0,149.59375,157.25,156.59375
CUS_0x9f04,21.625,33.625,33.0,137.65625,143.5,143.34375
CUS_0x9f06,24.0,53.0,44.0,185.75,198.00000000000003,195.75
CUS_0x9f08,30.25,42.875,37.0,178.40625,183.25000000000003,181.78125
CUS_0x9f1a,23.875,44.875,38.0,166.71875,175.5,173.78125
CUS_0x9f1c,25.375,37.5,27.0,149.3125,152.75,150.125
CUS_0x9f1f,23.5,55.375,46.0,190.15625,203.75,201.40625
CUS_0x9f20,25.75,56.0,47.0,197.625,210.5,208.25
CUS_0x9f23,23.5,59.875,47.0,198.78125,213.75,210.53125
CUS_0x9f25,22.0,56.75,47.0,189.5625,204.5,202.0625
CUS_0x9f27,22.625,39.0,31.0,148.0625,154.25,152.25
CUS_0x9f2f,23.75,38.0,24.0,143.875,147.5,144.0
CUS_0x9f3,25.75,48.25,46.0,183.3125,194.0,193.4375
CUS_0x9f40,21.25,53.125,41.0,176.84375,189.75,186.71875
CUS_0x9f43,25.625,54.375,39.0,188.46875,199.0,195.15625
CUS_0x9f4c,21.875,32.125,28.0,131.90625,136.0,134.96875
CUS_0x9f5,24.25,39.5,37.0,157.5,164.5,163.875
CUS_0x9f51,24.375,38.125,19.0,141.90625,144.0,139.21875
CUS_0x9f52,21.625,46.125,41.0,165.53125,176.5,175.21875
CUS_0x9f55,28.375,52.25,38.0,190.875,199.25000000000003,195.6875
CUS_0x9f59,28.75,43.75,45.0,182.1875,190.0,190.3125
CUS_0x9f5c,21.125,30.75,29.0,128.375,132.75,132.3125
CUS_0x9f5d,26.875,37.25,17.0,145.125,145.25,140.1875
CUS_0x9f5e,23.875,36.75,25.0,142.75,146.25,143.3125
CUS_0x9f63,22.625,59.75,48.0,197.125,212.75,209.8125
CUS_0x9f67,25.625,47.125,44.0,179.53125,189.5,188.71875
CUS_0x9f69,24.5,60.375,47.0,202.15625,216.75,213.40625
CUS_0x9f6c,21.25,35.75,28.0,136.6875,142.0,140.0625
CUS_0x9f70,31.25,42.25,38.0,180.5625,185.0,183.9375
CUS_0x9f77,24.625,56.0,42.0,191.0625,203.25000000000003,199.75
CUS_0x9f7a,35.875,44.625,35.0,194.03125,196.0,193.59375
CUS_0x9f7e,28.0,50.375,39.0,187.40625,195.75000000000003,192.90625
CUS_0x9f80,24.75,43.625,45.0,171.96875,181.75,182.09375
CUS_0x9f8a,23.0,40.0,24.0,145.5,150.0,146.0
CUS_0x9f8d,25.5,32.0,26.0,139.25,141.0,139.5
CUS_0x9f8e,26.75,40.875,30.0,160.90625,165.25,162.53125
CUS_0x9f9,21.125,53.0,46.0,180.0625,194.25000000000003,192.5
CUS_0x9f91,24.0,36.875,24.0,142.53125,145.75,142.53125
CUS_0x9f95,24.0,41.625,46.0,167.34375,177.25000000000003,178.34375
CUS_0x9fa9,21.0,43.375,34.0,153.90625,162.75,160.40625
CUS_0x9fab,25.875,43.125,38.0,168.65625,176.0,174.71875
CUS_0x9fb1,21.75,59.125,43.0,190.09375,204.75000000000003,200.71875
CUS_0x9fbc,21.625,45.25,35.0,159.5,168.75,166.1875
CUS_0x9fc5,24.0,42.125,38.0,162.21875,170.25,169.21875
CUS_0x9fca,26.0,45.5,39.0,173.875,182.0,180.375
CUS_0x9fcc,24.375,58.5,46.0,197.8125,211.75,208.625
CUS_0x9fce,21.75,59.375,43.0,190.53125,205.25,201.15625
CUS_0x9fcf,20.5,37.125,25.0,134.96875,140.25,137.21875
CUS_0x9fd0,23.5,42.5,37.0,160.875,169.0,167.625
CUS_0x9fd2,25.5,46.875,48.0,181.78125,192.75,193.03125
CUS_0x9fd7,20.125,34.25,17.0,123.0,125.75,121.4375
CUS_0x9fd8,23.5,37.625,33.0,149.34375,155.25,154.09375
CUS_0x9fdc,25.75,46.0,42.0,176.375,185.5,184.5
CUS_0x9fe6,26.25,36.0,24.0,146.625,148.5,145.5
CUS_0x9fe8,25.0,52.75,40.0,184.8125,195.5,192.3125
CUS_0x9fea,25.0,47.375,44.0,178.40625,188.75,187.90625
CUS_0x9ff3,25.125,43.375,46.0,173.21875,183.0,183.65625
CUS_0x9ff4,28.875,53.125,37.0,192.90625,201.0,196.96875
CUS_0x9ff5,24.0,44.5,30.0,160.375,167.0,163.375
CUS_0x9ff7,24.625,45.75,36.0,168.625,176.75,174.3125
CUS_0x9ffa,24.75,56.25,49.0,197.0625,211.0,209.1875
CUS_0x9fff,26.0,43.75,45.0,175.3125,184.5,184.8125
CUS_0xa001,23.375,37.875,25.0,143.46875,147.5,144.28125
CUS_0xa005,25.75,39.875,36.0,161.15625,167.25,166.28125
CUS_0xa008,24.625,45.0,45.0,174.0625,184.25,184.25
CUS_0xa009,24.25,52.375,47.0,187.53125,200.25000000000003,198.90625
CUS_0xa00a,36.0,44.5,48.0,203.875,209.0,209.875
CUS_0xa00f,26.25,42.125,35.0,165.59375,171.75,169.96875
CUS_0xa01,25.125,52.375,47.0,189.71875,202.0,200.65625
CUS_0xa011,26.0,44.625,31.0,166.34375,172.25,168.84375
CUS_0xa014,24.0,45.5,44.0,172.625,183.0,182.625
CUS_0xa015,24.5,32.75,15.0,129.8125,129.5,125.0625
CUS_0xa01f,20.0,29.625,19.0,116.09375,118.25,115.59375
CUS_0xa022,25.375,33.875,33.0,147.46875,151.5,151.28125
CUS_0xa024,24.125,55.625,45.0,191.40625,204.5,201.84375
CUS_0xa037,23.25,54.625,43.0,185.96875,198.75,195.84375
CUS_0xa03a,27.625,57.125,41.0,199.78125,210.5,206.46875
CUS_0xa03c,23.75,55.875,50.0,194.65625,209.25,207.78125
CUS_0xa03e,24.625,38.75,26.0,148.875,152.75,149.5625
CUS_0xa040,23.375,57.125,42.0,189.90625,203.0,199.21875
CUS_0xa041,24.0,41.875,46.0,167.78125,177.75,178.78125
CUS_0xa049,24.375,43.5,45.0,170.8125,180.75,181.125
CUS_0xa04b,24.0,37.75,44.0,159.0625,167.5,169.0625
CUS_0xa04c,21.875,30.125,29.0,129.15625,133.0,132.71875
CUS_0xa04d,25.5,34.875,18.0,138.28125,138.75,134.53125
CUS_0xa04f,23.75,49.25,40.0,175.5625,186.0,183.6875
CUS_0xa05,20.0,30.0,21.0,118.25,121.0,118.75
CUS_0xa053,25.0,41.25,42.0,166.1875,174.5,174.6875
CUS_0xa055,24.125,40.0,45.0,164.0625,173.25,174.5
CUS_0xa058,25.75,32.125,32.0,144.59375,147.75,147.71875
CUS_0xa05a,27.75,31.625,18.0,138.21875,136.75,133.34375
CUS_0xa05d,24.125,47.75,37.0,171.625,180.75,178.0625
CUS_0xa05f,25.25,56.25,46.0,196.0625,209.0,206.4375
CUS_0xa06,24.875,50.5,37.0,178.3125,187.75000000000003,184.375
CUS_0xa061,23.75,54.0,46.0,188.375,201.5,199.5
CUS_0xa062,21.375,56.0,42.0,182.9375,196.75,193.25
CUS_0xa066,23.5,40.875,34.0,155.78125,162.75,161.03125
CUS_0xa06b,23.125,60.125,44.0,196.03125,210.5,206.46875
CUS_0xa071,24.0,39.0,31.0,151.5,157.0,155.0
CUS_0xa075,24.5,40.5,35.0,158.375,165.0,163.625
CUS_0xa078,23.375,60.25,38.0,192.375,205.25,199.6875
CUS_0xa080,25.25,30.5,25.0,135.25,136.5,135.125
CUS_0xa082,25.125,40.5,32.0,157.6875,163.25,161.125
CUS_0xa088,21.875,45.0,32.0,157.4375,165.75,162.5
CUS_0xa08b,25.375,32.25,27.0,140.125,142.25,140.9375
CUS_0xa08c,29.25,45.375,32.0,176.53125,181.25000000000003,177.90625
CUS_0xa08e,23.0,46.625,49.0,175.84375,188.25000000000003,188.84375
CUS_0xa090,29.25,33.875,26.0,151.90625,152.25,150.28125
CUS_0xa092,24.625,47.375,43.0,176.71875,187.0,185.90625
CUS_0xa094,26.625,43.25,32.0,166.25,171.75,168.9375
CUS_0xa095,21.625,35.625,29.0,138.15625,143.5,141.84375
CUS_0xa09c,21.75,56.625,36.0,180.46875,192.75000000000003,187.59375
CUS_0xa0a2,24.0,44.25,44.0,170.4375,180.5,180.4375
CUS_0xa0a5,21.75,43.75,32.0,154.9375,163.0,160.0625
CUS_0xa0a6,24.625,33.875,35.0,147.09375,152.0,152.28125
CUS_0xa0b,21.0,34.875,25.0,132.28125,136.75,134.28125
CUS_0xa0b6,24.25,32.25,39.0,146.3125,152.0,153.6875
CUS_0xa0b8,21.0,34.875,27.0,133.78125,138.75,136.78125
CUS_0xa0ba,24.75,27.25,37.0,137.3125,141.0,143.4375
CUS_0xa0be,22.625,37.375,26.0,141.46875,146.0,143.15625
CUS_0xa0c,28.25,31.5,29.0,147.5,148.5,147.875
CUS_0xa0c3,23.625,42.625,48.0,169.65625,180.5,181.84375
CUS_0xa0c8,30.5,43.5,34.0,177.875,182.00000000000003,179.625
CUS_0xa0cd,25.875,44.625,34.0,168.28125,175.0,172.34375
CUS_0xa0d,25.875,52.5,46.0,191.0625,202.75,201.125
CUS_0xa0dc,26.375,43.625,43.0,174.53125,183.0,182.84375
CUS_0xa0ea,23.625,35.5,19.0,135.4375,137.25,133.125
CUS_0xa0eb,24.125,40.0,26.0,149.8125,154.25,150.75
CUS_0xa0ee,26.5,39.375,32.0,159.15625,163.75,161.90625
CUS_0xa0f3,22.0,56.375,43.0,185.90625,199.75,196.40625
CUS_0xa0f4,24.75,42.0,38.0,163.875,171.5,170.5
CUS_0xa0ff,23.875,39.0,26.0,147.4375,151.75,148.5
CUS_0xa106,25.125,56.375,43.0,193.71875,206.0,202.65625
CUS_0xa10f,24.625,33.375,29.0,141.71875,145.0,143.90625
CUS_0xa110,21.0,38.5,35.0,146.125,154.0,153.125
CUS_0xa116,26.125,39.125,22.0,150.28125,152.5,148.21875
CUS_0xa11c,23.5,34.75,23.0,136.8125,139.5,136.5625
CUS_0xa11d,21.0,41.5,37.0,152.875,162.0,160.875
CUS_0xa12,26.5,40.5,32.0,161.125,166.0,163.875
CUS_0xa120,21.0,38.25,35.0,145.6875,153.5,152.6875
CUS_0xa122,24.75,56.875,41.0,192.15625,204.25,200.28125
CUS_0xa123,26.0,50.875,38.0,182.53125,191.75,188.53125
CUS_0xa125,24.625,40.0,29.0,153.3125,158.25,155.5
CUS_0xa127,22.0,48.625,46.0,174.59375,187.25,186.59375
CUS_0xa12c,39.875,55.75,44.0,230.25,235.25,232.3125
CUS_0xa12e,27.5,45.125,36.0,174.71875,181.25,178.96875
CUS_0xa130,21.75,42.0,40.0,157.875,167.5,167.0
CUS_0xa133,26.625,47.375,47.0,184.71875,195.0,194.90625
CUS_0xa134,25.125,40.75,20.0,149.125,151.75,146.5625
CUS_0xa137,21.25,46.5,38.0,163.0,173.5,171.375
CUS_0xa138,31.0,39.875,31.0,170.53125,172.75,170.53125
CUS_0xa13f,25.125,45.75,47.0,178.125,188.75,189.0625
CUS_0xa146,26.75,39.25,30.0,158.0625,162.0,159.6875
CUS_0xa153,40.0,41.0,41.0,202.5,203.0,203.0
CUS_0xa156,24.25,35.125,35.0,148.34375,153.75,153.71875
CUS_0xa15a,23.625,56.375,48.0,193.71875,208.0,205.90625
CUS_0xa160,25.125,35.25,26.0,144.0,146.75,144.4375
CUS_0xa163,25.0,45.75,45.0,176.3125,186.5,186.3125
CUS_0xa166,24.375,38.25,29.0,149.625,154.25,151.9375
CUS_0xa16e,26.75,36.0,30.0,152.375,155.5,154.0
CUS_0xa17a,24.0,58.5,45.0,196.125,210.00000000000003,206.625
CUS_0xa182,24.0,34.75,27.0,141.0625,144.5,142.5625
CUS_0xa187,21.5,38.875,38.0,150.28125,158.75,158.53125
CUS_0xa18d,25.75,37.25,25.0,148.3125,151.0,147.9375
CUS_0xa18f,32.375,42.25,28.0,175.875,177.25,173.6875
CUS_0xa19,21.75,36.375,27.0,138.28125,143.25,140.90625
CUS_0xa193,21.25,46.75,43.0,167.1875,179.0,178.0625
CUS_0xa1a0,21.375,58.625,46.0,190.53125,206.0,202.84375
